problem_id,dataset,model,n_steps,duration,event,first_error_step,n_errors,final_correct,error_vector
gsm8k_283,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_284,gsm8k,llama3.2_3b,6,2,1,1.0,2,False,"[0, 1, 0, 1, 0, 0]"
gsm8k_286,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_287,gsm8k,llama3.2_3b,12,12,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_288,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_289,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_290,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_291,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_292,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_293,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_294,gsm8k,llama3.2_3b,6,2,1,1.0,3,False,"[0, 1, 0, 0, 1, 1]"
gsm8k_295,gsm8k,llama3.2_3b,9,3,1,2.0,3,False,"[0, 0, 1, 0, 0, 0, 1, 1, 0]"
gsm8k_296,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_297,gsm8k,llama3.2_3b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
gsm8k_298,gsm8k,llama3.2_3b,30,2,1,1.0,3,False,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_299,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_300,gsm8k,llama3.2_3b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
gsm8k_301,gsm8k,llama3.2_3b,4,2,1,1.0,1,False,"[0, 1, 0, 0]"
gsm8k_303,gsm8k,llama3.2_3b,6,3,1,2.0,3,False,"[0, 0, 1, 0, 1, 1]"
gsm8k_304,gsm8k,llama3.2_3b,5,2,1,1.0,3,False,"[0, 1, 0, 1, 1]"
gsm8k_306,gsm8k,llama3.2_3b,4,2,1,1.0,2,False,"[0, 1, 0, 1]"
gsm8k_307,gsm8k,llama3.2_3b,4,3,1,2.0,2,False,"[0, 0, 1, 1]"
gsm8k_308,gsm8k,llama3.2_3b,6,2,1,1.0,2,False,"[0, 1, 0, 0, 1, 0]"
gsm8k_309,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_310,gsm8k,llama3.2_3b,6,2,1,1.0,3,False,"[0, 1, 1, 0, 1, 0]"
gsm8k_311,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_312,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_313,gsm8k,llama3.2_3b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
gsm8k_314,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_315,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_316,gsm8k,llama3.2_3b,6,4,1,3.0,2,False,"[0, 0, 0, 1, 1, 0]"
gsm8k_317,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_318,gsm8k,llama3.2_3b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
gsm8k_319,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_320,gsm8k,llama3.2_3b,7,7,0,,0,True,"[0, 0, 0, 0, 0, 0, 0]"
gsm8k_322,gsm8k,llama3.2_3b,9,4,1,3.0,4,False,"[0, 0, 0, 1, 1, 1, 1, 0, 0]"
gsm8k_323,gsm8k,llama3.2_3b,10,10,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_324,gsm8k,llama3.2_3b,11,4,1,3.0,1,False,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_325,gsm8k,llama3.2_3b,8,3,1,2.0,4,False,"[0, 0, 1, 0, 1, 1, 0, 1]"
gsm8k_326,gsm8k,llama3.2_3b,6,3,1,2.0,2,False,"[0, 0, 1, 1, 0, 0]"
gsm8k_327,gsm8k,llama3.2_3b,6,2,1,1.0,4,False,"[0, 1, 1, 1, 1, 0]"
gsm8k_329,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_330,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_331,gsm8k,llama3.2_3b,9,9,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_333,gsm8k,llama3.2_3b,7,7,0,,0,True,"[0, 0, 0, 0, 0, 0, 0]"
gsm8k_335,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_336,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_337,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_338,gsm8k,llama3.2_3b,8,8,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_339,gsm8k,llama3.2_3b,9,9,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_341,gsm8k,llama3.2_3b,7,3,1,2.0,4,False,"[0, 0, 1, 1, 1, 1, 0]"
gsm8k_342,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_344,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_345,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_346,gsm8k,llama3.2_3b,5,2,1,1.0,3,False,"[0, 1, 1, 1, 0]"
gsm8k_347,gsm8k,llama3.2_3b,9,9,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_348,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_349,gsm8k,llama3.2_3b,6,2,1,1.0,3,False,"[0, 1, 1, 1, 0, 0]"
gsm8k_350,gsm8k,llama3.2_3b,8,8,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_351,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_352,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_353,gsm8k,llama3.2_3b,6,3,1,2.0,2,False,"[0, 0, 1, 1, 0, 0]"
gsm8k_354,gsm8k,llama3.2_3b,7,2,1,1.0,2,False,"[0, 1, 0, 1, 0, 0, 0]"
gsm8k_355,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_356,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_357,gsm8k,llama3.2_3b,8,8,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_358,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_360,gsm8k,llama3.2_3b,11,11,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_361,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_362,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_363,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_364,gsm8k,llama3.2_3b,7,7,0,,0,True,"[0, 0, 0, 0, 0, 0, 0]"
gsm8k_366,gsm8k,llama3.2_3b,17,2,1,1.0,2,False,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_367,gsm8k,llama3.2_3b,8,2,1,1.0,3,False,"[0, 1, 1, 1, 0, 0, 0, 0]"
gsm8k_369,gsm8k,llama3.2_3b,5,4,1,3.0,1,True,"[0, 0, 0, 1, 0]"
gsm8k_371,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_372,gsm8k,llama3.2_3b,5,2,1,1.0,3,False,"[0, 1, 1, 1, 0]"
gsm8k_374,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_375,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_376,gsm8k,llama3.2_3b,5,4,1,3.0,2,True,"[0, 0, 0, 1, 1]"
gsm8k_377,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_378,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_379,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_380,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_381,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_382,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_383,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_384,gsm8k,llama3.2_3b,9,3,1,2.0,2,False,"[0, 0, 1, 0, 1, 0, 0, 0, 0]"
gsm8k_385,gsm8k,llama3.2_3b,4,2,1,1.0,2,False,"[0, 1, 1, 0]"
gsm8k_387,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_388,gsm8k,llama3.2_3b,7,7,0,,0,True,"[0, 0, 0, 0, 0, 0, 0]"
gsm8k_389,gsm8k,llama3.2_3b,6,2,1,1.0,3,False,"[0, 1, 1, 1, 0, 0]"
gsm8k_390,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_391,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_392,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_393,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_395,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_396,gsm8k,llama3.2_3b,5,4,1,3.0,1,False,"[0, 0, 0, 1, 0]"
gsm8k_397,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_398,gsm8k,llama3.2_3b,4,2,1,1.0,2,True,"[0, 1, 1, 0]"
gsm8k_399,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_400,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_401,gsm8k,llama3.2_3b,5,3,1,2.0,2,False,"[0, 0, 1, 1, 0]"
gsm8k_402,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_403,gsm8k,llama3.2_3b,6,2,1,1.0,3,False,"[0, 1, 1, 0, 1, 0]"
gsm8k_404,gsm8k,llama3.2_3b,7,7,0,,0,True,"[0, 0, 0, 0, 0, 0, 0]"
gsm8k_405,gsm8k,llama3.2_3b,7,7,0,,0,True,"[0, 0, 0, 0, 0, 0, 0]"
gsm8k_406,gsm8k,llama3.2_3b,7,3,1,2.0,2,False,"[0, 0, 1, 0, 1, 0, 0]"
gsm8k_407,gsm8k,llama3.2_3b,5,4,1,3.0,2,False,"[0, 0, 0, 1, 1]"
gsm8k_408,gsm8k,llama3.2_3b,7,2,1,1.0,4,False,"[0, 1, 1, 1, 1, 0, 0]"
gsm8k_409,gsm8k,llama3.2_3b,5,3,1,2.0,3,False,"[0, 0, 1, 1, 1]"
gsm8k_410,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_411,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_412,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_413,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_414,gsm8k,llama3.2_3b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
gsm8k_415,gsm8k,llama3.2_3b,20,20,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_416,gsm8k,llama3.2_3b,28,28,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_417,gsm8k,llama3.2_3b,7,7,0,,0,True,"[0, 0, 0, 0, 0, 0, 0]"
gsm8k_418,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_419,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_420,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_422,gsm8k,llama3.2_3b,4,2,1,1.0,2,False,"[0, 1, 0, 1]"
gsm8k_423,gsm8k,llama3.2_3b,7,2,1,1.0,5,False,"[0, 1, 0, 1, 1, 1, 1]"
gsm8k_424,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_425,gsm8k,llama3.2_3b,14,3,1,2.0,3,False,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
gsm8k_426,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_428,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_429,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_430,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_431,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_432,gsm8k,llama3.2_3b,4,2,1,1.0,2,True,"[0, 1, 0, 1]"
gsm8k_433,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_434,gsm8k,llama3.2_3b,5,4,1,3.0,1,False,"[0, 0, 0, 1, 0]"
gsm8k_435,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_436,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_437,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_438,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_440,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_441,gsm8k,llama3.2_3b,4,2,1,1.0,2,True,"[0, 1, 1, 0]"
gsm8k_442,gsm8k,llama3.2_3b,5,2,1,1.0,3,False,"[0, 1, 1, 1, 0]"
gsm8k_443,gsm8k,llama3.2_3b,8,8,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_444,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_445,gsm8k,llama3.2_3b,7,7,0,,0,True,"[0, 0, 0, 0, 0, 0, 0]"
gsm8k_446,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_447,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_448,gsm8k,llama3.2_3b,7,7,0,,0,True,"[0, 0, 0, 0, 0, 0, 0]"
gsm8k_449,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_450,gsm8k,llama3.2_3b,9,4,1,3.0,2,False,"[0, 0, 0, 1, 1, 0, 0, 0, 0]"
gsm8k_451,gsm8k,llama3.2_3b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
gsm8k_452,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_453,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_454,gsm8k,llama3.2_3b,4,2,1,1.0,2,False,"[0, 1, 1, 0]"
gsm8k_455,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_456,gsm8k,llama3.2_3b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
gsm8k_457,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_458,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_459,gsm8k,llama3.2_3b,7,7,0,,0,True,"[0, 0, 0, 0, 0, 0, 0]"
gsm8k_460,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_461,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_462,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_463,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_464,gsm8k,llama3.2_3b,6,2,1,1.0,2,False,"[0, 1, 1, 0, 0, 0]"
gsm8k_465,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_466,gsm8k,llama3.2_3b,18,18,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_467,gsm8k,llama3.2_3b,5,4,1,3.0,1,True,"[0, 0, 0, 1, 0]"
gsm8k_468,gsm8k,llama3.2_3b,6,2,1,1.0,5,False,"[0, 1, 1, 1, 1, 1]"
gsm8k_470,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_471,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_472,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_473,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_474,gsm8k,llama3.2_3b,14,14,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_475,gsm8k,llama3.2_3b,4,2,1,1.0,2,False,"[0, 1, 1, 0]"
gsm8k_476,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_477,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_478,gsm8k,llama3.2_3b,4,3,1,2.0,2,False,"[0, 0, 1, 1]"
gsm8k_479,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_480,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_483,gsm8k,llama3.2_3b,5,2,1,1.0,4,False,"[0, 1, 1, 1, 1]"
gsm8k_485,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_487,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_488,gsm8k,llama3.2_3b,4,2,1,1.0,2,True,"[0, 1, 1, 0]"
gsm8k_490,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_492,gsm8k,llama3.2_3b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
gsm8k_493,gsm8k,llama3.2_3b,6,3,1,2.0,1,False,"[0, 0, 1, 0, 0, 0]"
gsm8k_494,gsm8k,llama3.2_3b,6,2,1,1.0,3,False,"[0, 1, 1, 1, 0, 0]"
gsm8k_495,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_496,gsm8k,llama3.2_3b,7,7,0,,0,True,"[0, 0, 0, 0, 0, 0, 0]"
gsm8k_497,gsm8k,llama3.2_3b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
gsm8k_498,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_499,gsm8k,llama3.2_3b,15,15,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_500,gsm8k,llama3.2_3b,26,26,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_501,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_502,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_504,gsm8k,llama3.2_3b,11,11,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_505,gsm8k,llama3.2_3b,7,7,0,,0,True,"[0, 0, 0, 0, 0, 0, 0]"
gsm8k_508,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_509,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_510,gsm8k,llama3.2_3b,4,2,1,1.0,2,False,"[0, 1, 0, 1]"
gsm8k_514,gsm8k,llama3.2_3b,7,7,0,,0,True,"[0, 0, 0, 0, 0, 0, 0]"
gsm8k_515,gsm8k,llama3.2_3b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
gsm8k_516,gsm8k,llama3.2_3b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
gsm8k_518,gsm8k,llama3.2_3b,6,5,1,4.0,1,True,"[0, 0, 0, 0, 1, 0]"
gsm8k_519,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_520,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_521,gsm8k,llama3.2_3b,8,8,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_522,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_523,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_524,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_525,gsm8k,llama3.2_3b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
gsm8k_526,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_527,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_528,gsm8k,llama3.2_3b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
gsm8k_529,gsm8k,llama3.2_3b,5,2,1,1.0,2,False,"[0, 1, 1, 0, 0]"
gsm8k_530,gsm8k,llama3.2_3b,6,2,1,1.0,5,False,"[0, 1, 1, 1, 1, 1]"
gsm8k_531,gsm8k,llama3.2_3b,6,2,1,1.0,5,False,"[0, 1, 1, 1, 1, 1]"
gsm8k_532,gsm8k,llama3.2_3b,7,7,0,,0,True,"[0, 0, 0, 0, 0, 0, 0]"
gsm8k_533,gsm8k,llama3.2_3b,5,3,1,2.0,2,False,"[0, 0, 1, 1, 0]"
gsm8k_534,gsm8k,llama3.2_3b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
gsm8k_535,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_537,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_538,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_539,gsm8k,llama3.2_3b,4,3,1,2.0,2,False,"[0, 0, 1, 1]"
gsm8k_540,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_541,gsm8k,llama3.2_3b,8,8,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_542,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_543,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_544,gsm8k,llama3.2_3b,15,15,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gsm8k_545,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_546,gsm8k,llama3.2_3b,6,5,1,4.0,1,False,"[0, 0, 0, 0, 1, 0]"
gsm8k_547,gsm8k,llama3.2_3b,5,2,1,1.0,3,False,"[0, 1, 1, 1, 0]"
gsm8k_548,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_550,gsm8k,llama3.2_3b,8,4,1,3.0,3,False,"[0, 0, 0, 1, 1, 1, 0, 0]"
gsm8k_551,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_552,gsm8k,llama3.2_3b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
gsm8k_553,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_554,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_555,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_556,gsm8k,llama3.2_3b,4,2,1,1.0,1,False,"[0, 1, 0, 0]"
gsm8k_557,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
gsm8k_558,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_559,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_560,gsm8k,llama3.2_3b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
gsm8k_561,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_562,gsm8k,llama3.2_3b,5,2,1,1.0,3,False,"[0, 1, 1, 1, 0]"
gsm8k_563,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_564,gsm8k,llama3.2_3b,4,4,0,,0,True,"[0, 0, 0, 0]"
gsm8k_565,gsm8k,llama3.2_3b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
gsm8k_566,gsm8k,llama3.2_3b,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
